church_name,denomination,address,city,state,zip,phone,website,email,source_url
North Hilliard Baptist Church,Southern Baptist Convention,,,,,(904) 845-2515,https://www.google.com/maps/place/+Hilliard+FL+32046-0308,,https://churches.sbc.net/church/north-hilliard-baptist-church/
"North Henry Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 474-5932,https://www.google.com/maps/place/+Stockbridge+GA+30281-2729,,https://churches.sbc.net/church/north-henry-baptist-church-inc/
North Highlands Baptist Church,Southern Baptist Convention,,,,,(205) 491-7921,https://www.google.com/maps/place/+Hueytown+AL+35023-3205,,https://churches.sbc.net/church/north-highlands-baptist-church/
North Hills Baptist Church,Southern Baptist Convention,,,,,740-373-9816,https://www.google.com/maps/place/+Marietta+OH+45750-1351,,https://churches.sbc.net/church/north-hills-baptist-church-3/
North Highland Baptist Church,Southern Baptist Convention,,,,,(205) 647-0786,https://www.google.com/maps/place/+Warrior+AL+35180-1151,,https://churches.sbc.net/church/north-highland-baptist-church/
North Hills Baptist Church,Southern Baptist Convention,,,,,(501) 835-6221,https://www.google.com/maps/place/+Sherwood+AR+72120-2637,,https://churches.sbc.net/church/north-hills-baptist-church-2/
North Hills Baptist Church,Southern Baptist Convention,,,,,(707) 644-5286,https://www.google.com/maps/place/+Vallejo+CA+94591-4091,,https://churches.sbc.net/church/north-hills-baptist-church/
North Hills BC dba The Church of Turning Points,Southern Baptist Convention,,,,,(601) 431-4663,https://www.google.com/maps/place/+Wiggins+MS+39577-3711,,https://churches.sbc.net/church/north-hills-bc-dba-the-church-of-turning-points/
North Irving Baptist Church,Southern Baptist Convention,,,,,972-252-5591,https://www.google.com/maps/place/+Irving+TX+75062-3441,,https://churches.sbc.net/church/north-irving-baptist-church/
North Hills Church,Southern Baptist Convention,,,,,(318) 396-1249,https://www.google.com/maps/place/+West Monroe+LA+71291-7644,,https://churches.sbc.net/church/north-hills-church/
North Jackson Baptist Church,Southern Baptist Convention,,,,,(731) 664-9618,https://www.google.com/maps/place/+Jackson+TN+38305,,https://churches.sbc.net/church/north-jackson-baptist-church/
North Island Baptist Church,Southern Baptist Convention,,,,,843-689-3800,https://www.google.com/maps/place/+Hilton Head+SC+29926-1675,,https://churches.sbc.net/church/north-island-baptist-church/
North Jackson Baptist Church,Southern Baptist Convention,,,,,903-723-2177,https://www.google.com/maps/place/+Palestine+TX+75803-7133,,https://churches.sbc.net/church/north-jackson-baptist-church-2/
North Jacksonville Baptist Church,Southern Baptist Convention,,,,,(904) 757-3000,https://www.google.com/maps/place/+Jacksonville+FL+32218-5731,,https://churches.sbc.net/church/north-jacksonville-baptist-church/
North Kannapolis,Southern Baptist Convention,,,,,(704) 933-2125,https://www.google.com/maps/place/+Kannapolis+NC+28081-2299,,https://churches.sbc.net/church/north-kannapolis/
North Kissimmee Baptist Church,Southern Baptist Convention,,,,,(407) 847-2877,https://www.google.com/maps/place/+Kissimmee+FL+34741-2338,,https://churches.sbc.net/church/north-kissimmee-baptist-church/
North Keithville Baptist Church,Southern Baptist Convention,,,,,(318) 925-0416,https://www.google.com/maps/place/+Keithville+LA+71047-6566,,https://churches.sbc.net/church/north-keithville-baptist-church/
North Knoxville Baptist Church,Southern Baptist Convention,,,,,(865) 525-8677,https://www.google.com/maps/place/+Knoxville+TN+37917,,https://churches.sbc.net/church/north-knoxville-baptist-church/
North Las Vegas Baptist Church,Southern Baptist Convention,,,,,702-648-7675,https://www.google.com/maps/place/+North Las Vegas+NV+89031,,https://churches.sbc.net/church/north-las-vegas-baptist-church/
North Laurinburg,Southern Baptist Convention,,,,,4492800000,https://www.google.com/maps/place/+Laurinburg+NC+28352-2763,,https://churches.sbc.net/church/north-laurinburg/
North Lexington Baptist Church,Southern Baptist Convention,,,,,(336) 237-0397,https://www.google.com/maps/place/+Lexington+NC+27295-1115,,https://churches.sbc.net/church/north-lexington-baptist-church/
North Linden Baptist Church,Southern Baptist Convention,,,,,614-267-1790,https://www.google.com/maps/place/+Columbus+OH+43224-4456,,https://churches.sbc.net/church/north-linden-baptist-church/
North Livingston Baptist Church,Southern Baptist Convention,,,,,(270) 988-2869,https://www.google.com/maps/place/+Hampton+KY+42047,,https://churches.sbc.net/church/north-livingston-baptist-church/
North Long Beach Baptist Church,Southern Baptist Convention,,,,,(228) 697-9081,https://www.google.com/maps/place/+Long Beach+MS+39560-9008,,https://churches.sbc.net/church/north-long-beach-baptist-church/
North Laurel Church,Southern Baptist Convention,,,,,(601) 340-3908,https://www.google.com/maps/place/+Laurel+MS+39440-1059,,https://churches.sbc.net/church/north-laurel-church/
North Main Baptist Church,Southern Baptist Convention,,,,,(870) 935-4541,https://www.google.com/maps/place/+Jonesboro+AR+72401-1724,,https://churches.sbc.net/church/north-main-baptist-church-2/
North Main Baptist Church,Southern Baptist Convention,,,,,434-836-4892,https://www.google.com/maps/place/+Danville+VA+24540-2016,,https://churches.sbc.net/church/north-main-baptist-church/
North Main Baptist Church,Southern Baptist Convention,,,,,(704) 637-2929,https://www.google.com/maps/place/+Salisbury+NC+28144-2925,,https://churches.sbc.net/church/north-main-baptist-church-3/
North Main Baptist Church,Southern Baptist Convention,,,,,936-336-7252,https://www.google.com/maps/place/+Liberty+TX+77575,,https://churches.sbc.net/church/north-main-baptist-church-4/
North McComb Baptist Church,Southern Baptist Convention,,,,,601-684-5214,https://www.google.com/maps/place/+Mccomb+MS+39648-2932,,https://churches.sbc.net/church/north-mccomb-baptist-church/
North Louisiana Cowboy Church,Southern Baptist Convention,,,,,(318) 396-4953,https://www.google.com/maps/place/+West Monroe+LA+71291-9704,,https://churches.sbc.net/church/north-louisiana-cowboy-church/
North Mesquite Baptist Church,Southern Baptist Convention,,,,,972-279-6129,https://www.google.com/maps/place/+Mesquite+TX+75150-1093,,https://churches.sbc.net/church/north-mesquite-baptist-church/
"North Metro Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 995-9055,https://www.google.com/maps/place/+Hoschton+GA+30548-3515,,https://churches.sbc.net/church/north-metro-baptist-church-inc/
North Metro Church,Southern Baptist Convention,,,,,303-457-8560,https://www.google.com/maps/place/+Thornton+CO+80241-2805,,https://churches.sbc.net/church/north-metro-church/
North Morro Church,Southern Baptist Convention,,,,,(805) 772-2466,https://www.google.com/maps/place/+Morro Bay+CA+93442,,https://churches.sbc.net/church/north-morro-church/
North Miami Beach First Baptist Church,Southern Baptist Convention,,,,,(305) 944-3233,https://www.google.com/maps/place/+North Miami Beach+FL+33162-4621,,https://churches.sbc.net/church/north-miami-beach-first-baptist-church/
North Morganton Baptist Church,Southern Baptist Convention,,,,,(828) 437-3287,https://www.google.com/maps/place/+Morganton+NC+28655-2706,,https://churches.sbc.net/church/north-morganton-baptist-church/
North Mullins Baptist Church,Southern Baptist Convention,,,,,843-464-8228,https://www.google.com/maps/place/+Mullins+SC+29574,,https://churches.sbc.net/church/north-mullins-baptist-church/
North Monroe Baptist Church,Southern Baptist Convention,,,,,(318) 343-4730,https://www.google.com/maps/place/+Monroe+LA+71203-2307,,https://churches.sbc.net/church/north-monroe-baptist-church/
North Naples Baptist Church,Southern Baptist Convention,,,,,(239) 597-2201,https://www.google.com/maps/place/+Naples+FL+34119-8750,,https://churches.sbc.net/church/north-naples-baptist-church/
North Myrtle Beach First Baptist Church,Southern Baptist Convention,,,,,843-249-2448,https://www.google.com/maps/place/+N Myrtle Bch+SC+29582-3120,,https://churches.sbc.net/church/north-myrtle-beach-first-baptist-church/
North Morton Baptist Church,Southern Baptist Convention,,,,,601-732-2900,https://www.google.com/maps/place/+Morton+MS+39117-3110,,https://churches.sbc.net/church/north-morton-baptist-church/
North Newington Baptist Church,Southern Baptist Convention,,,,,6011999999,https://www.google.com/maps/place/+Newington+GA+30446,,https://churches.sbc.net/church/north-newington-baptist-church/
North Nixa Baptist Church,Southern Baptist Convention,,,,,417-725-5355,https://www.google.com/maps/place/+Nixa+MO+65714-8791,,https://churches.sbc.net/church/north-nixa-baptist-church/
North Oak Baptist Church,Southern Baptist Convention,,,,,(352) 489-1688,https://www.google.com/maps/place/+Citrus Springs+FL+34433-4353,,https://churches.sbc.net/church/north-oak-baptist-church/
North Pamunkey,Southern Baptist Convention,,,,,540-854-4847,https://www.google.com/maps/place/+Orange+VA+22960-3815,,https://churches.sbc.net/church/north-pamunkey/
"North Oaks Baptist Church, Spring",Southern Baptist Convention,,,,,281-370-4060,https://www.google.com/maps/place/+Spring+TX+77379-5464,,https://churches.sbc.net/church/north-oaks-baptist-church-spring/
North Orange Baptist Church,Southern Baptist Convention,,,,,409-883-5678,https://www.google.com/maps/place/+Orange+TX+77632-1212,,https://churches.sbc.net/church/north-orange-baptist-church/
North Oxford Baptist Church,Southern Baptist Convention,,,,,662-234-1101,https://www.google.com/maps/place/+Oxford+MS+38655-8437,,https://churches.sbc.net/church/north-oxford-baptist-church/
North Park Baptist Church,Southern Baptist Convention,,,,,(321) 972-5900,https://www.google.com/maps/place/+Orlando+FL+32814,,https://churches.sbc.net/church/north-park-baptist-church-5/
North Park Baptist Church,Southern Baptist Convention,,,,,402-563-4223,https://www.google.com/maps/place/+Columbus+NE+68601-4006,,https://churches.sbc.net/church/north-park-baptist-church/
North Park Baptist Church,Southern Baptist Convention,,,,,203-374-0391,https://www.google.com/maps/place/+Bridgeport+CT+06604-1018,,https://churches.sbc.net/church/north-park-baptist-church-2/
North Newton Baptist Church,Southern Baptist Convention,,,,,(828) 464-5849,https://www.google.com/maps/place/+Newton+NC+28658-2808,,https://churches.sbc.net/church/north-newton-baptist-church/
North Park Baptist Church,Southern Baptist Convention,,,,,325-672-5300,https://www.google.com/maps/place/+Abilene+TX+79601-1415,,https://churches.sbc.net/church/north-park-baptist-church-4/
North Pearl Street Baptist Church,Southern Baptist Convention,,,,,(904) 791-9830,https://www.google.com/maps/place/+Jacksonville+FL+32206-6407,,https://churches.sbc.net/church/north-pearl-street-baptist-church/
North Park Baptist Church,Southern Baptist Convention,,,,,660-263-1003,https://www.google.com/maps/place/+Moberly+MO+65270-2662,,https://churches.sbc.net/church/north-park-baptist-church-3/
North Point Baptist Church,Southern Baptist Convention,,,,,(321) 452-0373,https://www.google.com/maps/place/+Merritt Island+FL+32953,,https://churches.sbc.net/church/north-point-baptist-church-2/
North Phoenix Baptist Church,Southern Baptist Convention,,,,,602-707-5757,https://www.google.com/maps/place/+Phoenix+AZ+85012-1315,,https://churches.sbc.net/church/north-phoenix-baptist-church/
North Park Trinity Baptist Church,Southern Baptist Convention,,,,,(918) 341-4265,https://www.google.com/maps/place/+Claremore+OK+74017-3701,,https://churches.sbc.net/church/north-park-trinity-baptist-church/
North Pleasant Grove Baptist Church,Southern Baptist Convention,,,,,(386) 462-3317,https://www.google.com/maps/place/+Alachua+FL+32615-3621,,https://churches.sbc.net/church/north-pleasant-grove-baptist-church/
North Park Baptist Church,Southern Baptist Convention,,,,,903-892-8429,https://www.google.com/maps/place/+Sherman+TX+75092-2403,,https://churches.sbc.net/church/north-park-baptist-church-6/
North Point Church,Southern Baptist Convention,,,,,(864) 487-2195,https://www.google.com/maps/place/+Gaffney+SC+29341-2533,,https://churches.sbc.net/church/north-point-church/
North Point Community Church,Southern Baptist Convention,,,,,803-699-1008,https://www.google.com/maps/place/+Columbia+SC+29223-6955,,https://churches.sbc.net/church/north-point-community-church/
"North Peachtree Baptist Church of Doraville, Inc.",Southern Baptist Convention,,,,,(770) 457-1148,https://www.google.com/maps/place/+Atlanta+GA+30360-1909,,https://churches.sbc.net/church/north-peachtree-baptist-church-of-doraville-inc/
North Point Baptist Church-dba Creekside Community Church,Southern Baptist Convention,,,,,(410) 477-4530,https://www.google.com/maps/place/+Baltimore+MD+21222-3632,,https://churches.sbc.net/church/north-point-baptist-church-dba-creekside-community-church/
North Point Baptist Church,Southern Baptist Convention,,,,,(828) 658-2226,https://www.google.com/maps/place/+Weaverville+NC+28787-8931,,https://churches.sbc.net/church/north-point-baptist-church/
North Pointe Baptist Church,Southern Baptist Convention,,,,,(405) 348-9935,https://www.google.com/maps/place/+Edmond+OK+73025-9137,,https://churches.sbc.net/church/north-pointe-baptist-church/
North Pointe Church,Southern Baptist Convention,,,,,(813) 948-9420,https://www.google.com/maps/place/+Lutz+FL+33559,,https://churches.sbc.net/church/north-pointe-church/
North Pointe Baptist Church,Southern Baptist Convention,,,,,817-282-1040,https://www.google.com/maps/place/+Hurst+TX+76053-7801,,https://churches.sbc.net/church/north-pointe-baptist-church-2/
North Prospect Baptist Church,Southern Baptist Convention,,,,,734-482-9500,https://www.google.com/maps/place/+Ypsilanti+MI+48198-3067,,https://churches.sbc.net/church/north-prospect-baptist-church/
North Raleigh International Baptist Church,Southern Baptist Convention,,,,,(919) 307-4294,https://www.google.com/maps/place/+Raleigh+NC+27609-5709,,https://churches.sbc.net/church/north-raleigh-international-baptist-church/
North Ripley Baptist Church,Southern Baptist Convention,,,,,(662) 837-2581,https://www.google.com/maps/place/+Ripley+MS+38663-1110,,https://churches.sbc.net/church/north-ripley-baptist-church/
North Rock Creek Baptist Church,Southern Baptist Convention,,,,,(918) 754-2816,https://www.google.com/maps/place/+RED OAK+OK+74563,,https://churches.sbc.net/church/north-rock-creek-baptist-church/
"North Rockdale Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 929-1975,https://www.google.com/maps/place/+Conyers+GA+30013-1114,,https://churches.sbc.net/church/north-rockdale-baptist-church-inc/
"North River Baptist Church, Inc.",Southern Baptist Convention,,,,,(770) 992-7777,https://www.google.com/maps/place/+Roswell+GA+30075-5512,,https://churches.sbc.net/church/north-river-baptist-church-inc/
North Roanoke Baptist Church,Southern Baptist Convention,,,,,540-563-5113,https://www.google.com/maps/place/+Roanoke+VA+24019-4022,,https://churches.sbc.net/church/north-roanoke-baptist-church/
North Rock Hill Church,Southern Baptist Convention,,,,,803-327-6753,https://www.google.com/maps/place/+Rock Hill+SC+29732-8401,,https://churches.sbc.net/church/north-rock-hill-church/
North River Church,Southern Baptist Convention,,,,,(941) 803-4722,https://www.google.com/maps/place/+Parrish+FL+34219,,https://churches.sbc.net/church/north-river-church-2/
North Rolling Fork Baptist Church,Southern Baptist Convention,,,,,(859) 692-9187,https://www.google.com/maps/place/+Gravel Switch+KY+40328-9106,,https://churches.sbc.net/church/north-rolling-fork-baptist-church/
North Roxboro,Southern Baptist Convention,,,,,(336) 599-9831,https://www.google.com/maps/place/+Roxboro+NC+27573-4350,,https://churches.sbc.net/church/north-roxboro/
North Run Baptist Church,Southern Baptist Convention,,,,,804-266-3076,https://www.google.com/maps/place/+Richmond+VA+23228-3222,,https://churches.sbc.net/church/north-run-baptist-church/
North Shelby Baptist Church,Southern Baptist Convention,,,,,(205) 995-9056,https://www.google.com/maps/place/+Birmingham+AL+35242-6902,,https://churches.sbc.net/church/north-shelby-baptist-church/
North River Church,Southern Baptist Convention,,,,,(205) 344-4044,https://www.google.com/maps/place/+Tuscaloosa+AL+35406,,https://churches.sbc.net/church/north-river-church/
"North Salem Baptist Church, Inc.",Southern Baptist Convention,,,,,(912) 777-6915,https://www.google.com/maps/place/+Port Wentworth+GA+31407-9609,,https://churches.sbc.net/church/north-salem-baptist-church-inc/
"North Shore Baptist Church, Bayside",Southern Baptist Convention,,,,,(718) 229-7223,https://www.google.com/maps/place/+Bayside+NY+11261,,https://churches.sbc.net/church/north-shore-baptist-church-bayside/
"North Shore Baptist Church, Avinger",Southern Baptist Convention,,,,,903-755-2692,https://www.google.com/maps/place/+Avinger+TX+75630-2445,,https://churches.sbc.net/church/north-shore-baptist-church-avinger/
North Shore Evangelical Missionary Church,Southern Baptist Convention,,,,,(781) 526-2025,https://www.google.com/maps/place/+Everett+MA+02149,,https://churches.sbc.net/church/north-shore-evangelical-missionary-church/
North Shore Baptist Church,Southern Baptist Convention,,,,,(573) 680-1354,https://www.google.com/maps/place/+Rocky Mount+MO+65072,,https://churches.sbc.net/church/north-shore-baptist-church/
North Shreve Baptist Church,Southern Baptist Convention,,,,,(318) 425-2350,https://www.google.com/maps/place/+Shreveport+LA+71107-2806,,https://churches.sbc.net/church/north-shreve-baptist-church/
North Side Baptist Church,Southern Baptist Convention,,,,,(479) 965-4456,https://www.google.com/maps/place/+Charleston+AR+72933,,https://churches.sbc.net/church/north-side-baptist-church-3/
North Side Baptist Church,Southern Baptist Convention,,,,,3622299999,https://www.google.com/maps/place/+Elizabethton+TN+37643-5266,,https://churches.sbc.net/church/north-side-baptist-church-2/
North Side Baptist Church,Southern Baptist Convention,,,,,864-229-6010,https://www.google.com/maps/place/+Greenwood+SC+29649-9046,,https://churches.sbc.net/church/north-side-baptist-church-4/
North Stafford Baptist Church,Southern Baptist Convention,,,,,540-659-6901,https://www.google.com/maps/place/+Stafford+VA+22554-3975,,https://churches.sbc.net/church/north-stafford-baptist-church/
North Springfield Baptist Church,Southern Baptist Convention,,,,,(615) 384-3686,https://www.google.com/maps/place/+Springfield+TN+37172-5835,,https://churches.sbc.net/church/north-springfield-baptist-church/
"North Summerville Baptist Church, Inc.",Southern Baptist Convention,,,,,(706) 859-3296,https://www.google.com/maps/place/+Summerville+GA+30747,,https://churches.sbc.net/church/north-summerville-baptist-church-inc/
North Swan Baptist Church,Southern Baptist Convention,,,,,520-327-8991,https://www.google.com/maps/place/+Tucson+AZ+85712-2038,,https://churches.sbc.net/church/north-swan-baptist-church/
North Star Baptist Church,Southern Baptist Convention,,,,,417-736-2535,https://www.google.com/maps/place/+Strafford+MO+65757-8134,,https://churches.sbc.net/church/north-star-baptist-church/
North Side Baptist Church,Southern Baptist Convention,,,,,817-599-8612,https://www.google.com/maps/place/+Weatherford+TX+76086-2028,,https://churches.sbc.net/church/north-side-baptist-church-5/
North Tenth Street Baptist Church,Southern Baptist Convention,,,,,(870) 763-9020,https://www.google.com/maps/place/+Blytheville+AR+72315,,https://churches.sbc.net/church/north-tenth-street-baptist-church/
North Sweetwater Baptist Church,Southern Baptist Convention,,,,,(423) 351-3052,https://www.google.com/maps/place/+Sweetwater+TN+37874-1307,,https://churches.sbc.net/church/north-sweetwater-baptist-church/
North Side Baptist Church,Southern Baptist Convention,,,,,(618) 847-3051,https://www.google.com/maps/place/+Fairfield+IL+62837,,https://churches.sbc.net/church/north-side-baptist-church/
"North Temple Baptist Church, Pecos",Southern Baptist Convention,,,,,432-445-2680,https://www.google.com/maps/place/+Pecos+TX+79772-2419,,https://churches.sbc.net/church/north-temple-baptist-church-pecos/
North Trident Baptist Church,Southern Baptist Convention,,,,,843-873-3273,https://www.google.com/maps/place/+Summerville+SC+29485,,https://churches.sbc.net/church/north-trident-baptist-church/
North Trenholm Iglesia Bautista en Espanol,Southern Baptist Convention,,,,,(803) 351-9355,https://www.google.com/maps/place/+Columbia+SC+29206-2138,,https://churches.sbc.net/church/north-trenholm-iglesia-bautista-en-espanol/
North Topsail Shores,Southern Baptist Convention,,,,,(910) 327-2721,https://www.google.com/maps/place/+Sneads Ferry+NC+28460-9436,,https://churches.sbc.net/church/north-topsail-shores/
North Valley,Southern Baptist Convention,,,,,(205) 629-0460,https://www.google.com/maps/place/+Odenville+AL+35120,,https://churches.sbc.net/church/north-valley/
North Trenholm Baptist Church,Southern Baptist Convention,,,,,803-787-2133,https://www.google.com/maps/place/+Columbia+SC+29206-2138,,https://churches.sbc.net/church/north-trenholm-baptist-church/
North Union Baptist Church,Southern Baptist Convention,,,,,662-289-5816,https://www.google.com/maps/place/+West+MS+39192-8268,,https://churches.sbc.net/church/north-union-baptist-church/
North Valley Church,Southern Baptist Convention,,,,,(301) 508-7921,https://www.google.com/maps/place/+Myersville+MD+21773,,https://churches.sbc.net/church/north-valley-church/
North View Baptist Church Inc.,Southern Baptist Convention,,,,,(770) 789-7675,https://www.google.com/maps/place/+Dallas+GA+30132-6031,,https://churches.sbc.net/church/north-view-baptist-church-inc/
North Vista Southern Baptist Church,Southern Baptist Convention,,,,,(760) 724-2280,https://www.google.com/maps/place/+Vista+CA+92083-3414,,https://churches.sbc.net/church/north-vista-southern-baptist-church/
North View Baptist Church,Southern Baptist Convention,,,,,(859) 299-1596,https://www.google.com/maps/place/+Lexington+KY+40505-2119,,https://churches.sbc.net/church/north-view-baptist-church/
North Wadesboro,Southern Baptist Convention,,,,,(704) 694-3711,https://www.google.com/maps/place/+Wadesboro+NC+28170-1626,,https://churches.sbc.net/church/north-wadesboro/
North Williford Baptist Church,Southern Baptist Convention,,,,,7511560000,https://www.google.com/maps/place/+Harrisburg+IL+62946,,https://churches.sbc.net/church/north-williford-baptist-church/
North Windward Baptist Church of Hawaii,Southern Baptist Convention,,,,,(808) 232-8842,https://www.google.com/maps/place/+Hauula+HI+96717-9541,,https://churches.sbc.net/church/north-windward-baptist-church-of-hawaii/
North Walterboro Baptist Church,Southern Baptist Convention,,,,,843-538-8080,https://www.google.com/maps/place/+Walterboro+SC+29488-7228,,https://churches.sbc.net/church/north-walterboro-baptist-church/
North Winona Baptist Church,Southern Baptist Convention,,,,,662-283-1687,https://www.google.com/maps/place/+Winona+MS+38967-1502,,https://churches.sbc.net/church/north-winona-baptist-church/
North Wake Baptist Church,Southern Baptist Convention,,,,,(919) 556-1546,https://www.google.com/maps/place/+Wake Forest+NC+27587-9645,,https://churches.sbc.net/church/north-wake-baptist-church/
North Woods Baptist Church,Southern Baptist Convention,,,,,281-443-2002,https://www.google.com/maps/place/+Spring+TX+77373-7221,,https://churches.sbc.net/church/north-woods-baptist-church/
North Wooster Baptist Church Inc.,Southern Baptist Convention,,,,,330-464-6758,https://www.google.com/maps/place/+Wooster+OH+44691,,https://churches.sbc.net/church/north-wooster-baptist-church-inc/
NorthBridge Church,Southern Baptist Convention,,,,,417-833-4830,https://www.google.com/maps/place/+Springfield+MO+65803,,https://churches.sbc.net/church/northbridge-church-2/
Northbridge Baptist Church,Southern Baptist Convention,,,,,843-571-1660,https://www.google.com/maps/place/+Charleston+SC+29407-3371,,https://churches.sbc.net/church/northbridge-baptist-church/
Northbridge Church,Southern Baptist Convention,,,,,0734100000,https://www.google.com/maps/place/+Rochester+MN+55906-2006,,https://churches.sbc.net/church/northbridge-church/
Northbrook Baptist Church,Southern Baptist Convention,,,,,(731) 824-1993,https://www.google.com/maps/place/+Three Way+TN+38343-8504,,https://churches.sbc.net/church/northbrook-baptist-church/
Northbrook Baptist Church,Southern Baptist Convention,,,,,(256) 734-6401,https://www.google.com/maps/place/+Cullman+AL+35058,,https://churches.sbc.net/church/northbrook-baptist-church-3/
Northbrook Church,Southern Baptist Convention,,,,,(817) 966-7924,https://www.google.com/maps/place/+Fort Worth+TX+76131,,https://churches.sbc.net/church/northbrook-church-2/
Northbrook Baptist Church,Southern Baptist Convention,,,,,864-578-2696,https://www.google.com/maps/place/+Boiling Spgs+SC+29316-5131,,https://churches.sbc.net/church/northbrook-baptist-church-2/
NorthBrook Church,Southern Baptist Convention,,,,,734-654-3993,https://www.google.com/maps/place/+Carleton+MI+48117,,https://churches.sbc.net/church/northbrook-church/
Northcliffe Baptist Church,Southern Baptist Convention,,,,,(352) 683-5882,https://www.google.com/maps/place/+Spring Hill+FL+34608-3653,,https://churches.sbc.net/church/northcliffe-baptist-church/
Northcrest Calvary Baptist Church,Southern Baptist Convention,,,,,(309) 762-6578,https://www.google.com/maps/place/+Moline+IL+61265,,https://churches.sbc.net/church/northcrest-calvary-baptist-church/
Northdale,Southern Baptist Convention,,,,,(704) 596-0542,https://www.google.com/maps/place/+Charlotte+NC+28269-3710,,https://churches.sbc.net/church/northdale/
Northeast Baptist Church,Southern Baptist Convention,,,,,(931) 648-1831,https://www.google.com/maps/place/+Clarksville+TN+37040-5613,,https://churches.sbc.net/church/northeast-baptist-church-3/
Northdale Baptist Church,Southern Baptist Convention,,,,,505-345-2380,https://www.google.com/maps/place/+Albuquerque+NM+87107-6041,,https://churches.sbc.net/church/northdale-baptist-church/
Northcrest Baptist Church,Southern Baptist Convention,,,,,601-482-3498,https://www.google.com/maps/place/+Meridian+MS+39305-2501,,https://churches.sbc.net/church/northcrest-baptist-church/
Northeast Baptist Church,Southern Baptist Convention,,,,,(580) 765-2404,https://www.google.com/maps/place/+Ponca City+OK+74604-3027,,https://churches.sbc.net/church/northeast-baptist-church-2/
"Northcutt Baptist Church, Inc.",Southern Baptist Convention,,,,,(706) 635-3095,https://www.google.com/maps/place/+Ellijay+GA+30540-1887,,https://churches.sbc.net/church/northcutt-baptist-church-inc/
Northeast Baptist Church,Southern Baptist Convention,,,,,(405) 366-8391,https://www.google.com/maps/place/+Norman+OK+73071-6855,,https://churches.sbc.net/church/northeast-baptist-church-4/
Northeast Baptist Church,Southern Baptist Convention,,,,,660-885-5277,https://www.google.com/maps/place/+Clinton+MO+64735,,https://churches.sbc.net/church/northeast-baptist-church/
Northeast Texas Cowboy Church,Southern Baptist Convention,,,,,903-714-6422,https://www.google.com/maps/place/+Big Sandy+TX+75765,,https://churches.sbc.net/church/northeast-texas-cowboy-church/
Northeast Chinese Baptist Mission,Southern Baptist Convention,,,,,(713) 956-2384,https://www.google.com/maps/place/+Houston+TX+77057-1606,,https://churches.sbc.net/church/northeast-chinese-baptist-mission/
Northern California Joyful Church,Southern Baptist Convention,,,,,(510) 582-1240,https://www.google.com/maps/place/+Dublin+CA+94568-7875,,https://churches.sbc.net/church/northern-california-joyful-church/
Northern Heights Baptist Church,Southern Baptist Convention,,,,,(402) 371-6253,https://www.google.com/maps/place/+Norfolk+NE+68702,,https://churches.sbc.net/church/northern-heights-baptist-church/
"Northern Heights Baptist Church of Cordele, Incorporated",Southern Baptist Convention,,,,,(229) 273-1544,https://www.google.com/maps/place/+Cordele+GA+31015-3562,,https://churches.sbc.net/church/northern-heights-baptist-church-of-cordele-incorporated/
Northeast Missionary Baptist Church,Southern Baptist Convention,,,,,(405) 424-7934,https://www.google.com/maps/place/+Forest Park+OK+73121-6463,,https://churches.sbc.net/church/northeast-missionary-baptist-church/
"Northern Hills Baptist Church, Holt",Southern Baptist Convention,,,,,816-320-3301,https://www.google.com/maps/place/+Holt+MO+64048-8861,,https://churches.sbc.net/church/northern-hills-baptist-church-holt/
"Northern Hills Baptist Church, Warrensburg",Southern Baptist Convention,,,,,7856859999,https://www.google.com/maps/place/+Warrensburg+MO+64093-8274,,https://churches.sbc.net/church/northern-hills-baptist-church-warrensburg/
Northern Light Church,Southern Baptist Convention,,,,,989-389-3111,https://www.google.com/maps/place/+Saint Helen+MI+48656-8211,,https://churches.sbc.net/church/northern-light-church/
Northern Lights Missions,Southern Baptist Convention,,,,,907-883-5197,https://www.google.com/maps/place/+Tok+AK+99780,,https://churches.sbc.net/church/northern-lights-missions/
Northern Virginia Chinese Baptist Church,Southern Baptist Convention,,,,,(703) 829-7729,https://www.google.com/maps/place/+Fairfax+VA+22032-2637,,https://churches.sbc.net/church/northern-virginia-chinese-baptist-church/
Northern Virginia Grace Baptist Church,Southern Baptist Convention,,,,,301-922-1338,https://www.google.com/maps/place/+Vienna+VA+22180,,https://churches.sbc.net/church/northern-virginia-grace-baptist-church/
Northerns Chapel Baptist Church,Southern Baptist Convention,,,,,(731) 665-6783,https://www.google.com/maps/place/+Rutherford+TN+38369-9577,,https://churches.sbc.net/church/northerns-chapel-baptist-church/
Northfield Korean Baptist Church,Southern Baptist Convention,,,,,(847) 668-1001,https://www.google.com/maps/place/+Northfield+IL+60093,,https://churches.sbc.net/church/northfield-korean-baptist-church/
Northgate Baptist Church,Southern Baptist Convention,,,,,843-662-0732,https://www.google.com/maps/place/+Florence+SC+29501-7560,,https://churches.sbc.net/church/northgate-baptist-church-2/
Northgate Baptist Church,Southern Baptist Convention,,,,,304-255-4021,https://www.google.com/maps/place/+Beckley+WV+25801-7124,,https://churches.sbc.net/church/northgate-baptist-church/
